tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,2/15/20,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS864881953,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,4/17/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1395646241,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,4/3/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1381871443,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,4/4/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1383275314,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,4/6/21,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1121015196,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,4/6/21,obsr1699884,0,URN:CornellLabOfOrnithology:EBIRD:OBS1113953741,"Recorrido a lo largo de la playa, cerca de un km. Luego se ascendió por el río Terco. Cerca de 2 kms. Avistamiento con Gonzalo Trujillo Trujillo. Pijiba ecolodge."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/12/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1424978776,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/3/19,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS749865942,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/3/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1413405855,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/7/21,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1150171865,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/7/21,obsr1699884,0,URN:CornellLabOfOrnithology:EBIRD:OBS1145555810,"Ascenso por el sendero a Carrizalito desde Pijiba lodge. Selva Tropical baja."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/8/21,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1150171883,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6245531,-77.4174136,5/8/21,obsr1699884,0,URN:CornellLabOfOrnithology:EBIRD:OBS1147573382,"Ascenso por el río Terco."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6250404,-77.4199099,10/19/19,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS819169548,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6275277,-77.4139916,4/29/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1408538039,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",1,Colombia,"Chocó",5.6284231,-77.4076022,10/19/19,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS819170993,""
